,listing_id,counts
49,235701,25
13483,28564839,25
14975,30751653,25
12795,27247958,25
11213,23946111,25
16393,32698913,25
9170,21615205,25
15223,31048075,25
11204,23928562,25
11207,23932328,25
13943,29342842,25
8076,20161674,25
16406,32706949,25
14654,30306667,24
9269,21714797,24
9622,22006051,24
14598,30245081,24
11902,25145238,24
13518,28611929,24
10689,23220786,24
11938,25237475,24
3341,10373091,24
6883,18014147,24
14501,30132904,24
13165,27977236,24
2779,9204218,24
6591,17514769,24
10856,23456012,24
1392,5068105,24
13575,28720714,24
223,887320,24
6626,17571967,24
615,2251522,24
11847,25046684,24
122,501143,24
3228,10126266,24
6592,17515357,24
10874,23489112,24
1368,5005712,24
9607,22001429,24
16266,32577775,24
7038,18313365,24
15426,31340500,24
116,484148,24
10835,23421392,24
15594,31580482,24
18399,36093954,24
7547,19186437,24
14633,30293545,24
2455,8375030,24
13540,28650287,24
16298,32616654,24
8426,20777297,24
2140,7329937,24
13191,28040586,24
6830,17917186,24
13552,28666772,24
16294,32615406,24
3440,10635420,24
17731,34848657,24
5393,15748143,24
10915,23548571,24
2766,9159452,24
12306,26113956,24
2311,7921063,24
15368,31249917,24
1160,4503385,24
5922,16414949,24
16521,32849481,24
12912,27480119,24
6308,16986568,24
14019,29465550,24
4510,13625796,24
15810,31963731,24
12136,25695249,24
11440,24344291,24
16387,32676161,24
12521,26571863,24
14291,29889212,24
5650,16135693,24
14833,30516036,24
14294,29890760,24
3053,9797981,24
9938,22299689,24
15813,31964166,24
3985,12235852,24
14890,30578762,24
8862,21326351,24
3989,12251841,24
16974,33529030,24
11452,24386733,24
13907,29287830,24
6349,17027627,24
6345,17019991,24
14827,30513646,24
8535,20934040,24
2056,7029596,24
6339,17016534,24
6335,17016092,24
5528,15956409,24
16374,32669767,24
5022,15012010,24
8458,20812528,24
14407,30021619,24
272,1004282,24
13874,29228505,24
16430,32731889,24
1334,4933209,24
8964,21437405,24
5317,15620530,24
9883,22255948,24
9854,22229532,24
15250,31082283,24
14695,30374175,24
7463,19040009,24
712,2555881,24
16688,33087234,24
12684,26998488,24
14936,30709548,24
7273,18713425,24
9874,22249893,24
14343,29949795,24
4327,13210288,24
15897,32072352,24
7261,18680154,24
15286,31138971,24
12737,27137219,24
4123,12715592,24
14298,29893488,24
7968,19981239,24
18227,35778028,24
13758,29011979,24
13982,29398762,24
14685,30355672,24
1554,5500639,24
1742,6019471,24
11370,24213626,24
1527,5469649,24
7455,19022320,24
14377,29991342,24
11645,24706289,24
4378,13333318,24
2424,8292713,24
6084,16637117,24
10971,23618849,24
15167,31000853,24
12996,27609889,24
1321,4903511,24
14246,29808547,24
5080,15137658,24
17312,34069039,24
10559,23045952,24
3915,12011713,24
4614,13867499,24
13659,28855704,24
7119,18463599,24
11555,24564068,24
2919,9577480,24
15647,31676831,24
10298,22645143,24
16951,33497253,24
11056,23734664,24
8451,20806284,24
15098,30913381,24
12400,26312651,24
15471,31396789,24
12314,26137034,24
16567,32923409,24
16059,32321138,24
11086,23776424,24
6564,17480966,24
11742,24836656,24
16844,33315869,24
3966,12180573,24
14441,30068818,24
11561,24579230,24
12054,25489696,24
6557,17465938,24
11567,24585347,24
1886,6453248,24
4742,14228498,24
14273,29867499,24
15013,30801605,24
12445,26398775,24
10347,22721149,24
15256,31089778,24
17323,34096472,24
862,3274148,24
3169,10003237,24
13648,28845496,24
8626,21028393,23
6999,18244988,23
45,229430,23
17033,33617746,23
9562,21964565,23
16145,32409675,23
5232,15471492,23
7982,20000241,23
7624,19348635,23
12225,25949887,23
16899,33399827,23
14111,29583759,23
279,1040236,23
1690,5831908,23
10022,22349004,23
12315,26137259,23
15066,30863583,23
8718,21142148,23
11307,24120708,23
4334,13226345,23
749,2704378,23
14328,29931262,23
2259,7754867,23
13371,28372789,23
754,2733270,23
15704,31772307,23
1493,5355638,23
1499,5367811,23
9893,22267708,23
6799,17880735,23
6801,17884831,23
16901,33400484,23
5790,16274649,23
15195,31023247,23
8606,21003571,23
5290,15572701,23
8425,20776674,23
477,1865611,23
14706,30381669,23
1431,5183418,23
16638,33004817,23
10078,22402805,23
4530,13677572,23
501,1949180,23
16534,32875731,23
15305,31162257,23
4598,13831745,23
5288,15559488,23
326,1234561,23
17686,34791708,23
2907,9545958,23
7796,19679715,23
15274,31114625,23
780,2899731,23
5882,16381721,23
15227,31058652,23
2595,8723407,23
5918,16408697,23
2486,8451849,23
7975,19987621,23
12412,26337656,23
5631,16112004,23
11522,24498902,23
10389,22778919,23
4798,14343114,23
17651,34721920,23
13872,29226905,23
14917,30686362,23
2576,8690776,23
7961,19974964,23
12470,26441314,23
9910,22285318,23
8829,21283779,23
12538,26639604,23
13884,29260401,23
1162,4503789,23
4653,13966771,23
13402,28422523,23
6844,17948547,23
11937,25237336,23
775,2878110,23
11432,24335076,23
8934,21403394,23
9605,22001041,23
12666,26931149,23
850,3222972,23
14550,30188894,23
5183,15368986,23
13207,28062481,23
9030,21489452,23
6312,16990307,23
12025,25431034,23
9130,21583123,23
854,3235644,23
7188,18586518,23
9509,21927023,23
12139,25699074,23
3564,10976455,23
10514,22984348,23
11168,23881153,23
5446,15845185,23
6706,17719303,23
8564,20968890,23
1683,5818680,23
2689,8957277,23
15105,30921445,23
12854,27376815,23
13039,27716879,23
13258,28164613,23
12937,27528694,23
5490,15915787,23
17223,33913750,23
2092,7164370,23
13222,28087951,23
15615,31607729,23
5159,15317025,23
12977,27582311,23
7692,19477416,23
11067,23751452,23
6434,17213247,23
11737,24833274,23
13028,27704501,23
12962,27554113,23
14080,29543258,23
6659,17626587,23
10539,23010687,23
1622,5633165,23
10888,23507327,23
11123,23826140,23
13610,28784911,23
12112,25635505,23
7025,18282258,23
15360,31244465,23
16069,32338917,23
14375,29990455,23
16300,32617098,23
15632,31647255,23
1008,4036340,23
7255,18676208,23
6589,17502574,23
8242,20506277,23
6751,17791672,23
5398,15758372,23
8712,21128980,23
11261,24003572,23
15341,31226954,23
16303,32618380,23
1549,5500484,23
7469,19040739,23
13144,27937391,23
3199,10089535,23
6105,16668852,23
13817,29114885,23
4302,13143198,23
10954,23600308,23
3458,10684699,23
11287,24084095,23
26,86369,23
3821,11761386,23
13217,28086078,23
8705,21116467,23
9833,22199728,23
12060,25493023,23
378,1467998,23
2076,7097765,23
14559,30207524,23
1225,4671421,23
10979,23632719,23
13784,29064108,23
12822,27314175,23
6524,17399035,23
5120,15226453,23
8652,21061747,23
3788,11641904,23
9737,22108876,23
2506,8504902,22
7379,18899468,22
10350,22721596,22
14864,30546426,22
7430,18963774,22
14724,30405838,22
16062,32324596,22
7879,19790889,22
8510,20895817,22
7866,19769962,22
7845,19751491,22
14671,30328839,22
8239,20503842,22
425,1684534,22
2713,9013995,22
15033,30821407,22
9986,22328309,22
15135,30959056,22
15101,30915239,22
10072,22393715,22
15107,30922042,22
9513,21928005,22
10499,22957995,22
8335,20660140,22
9837,22213965,22
14700,30377237,22
10451,22868779,22
8369,20703075,22
6996,18240027,22
8059,20141224,22
15995,32224377,22
1624,5642428,22
8343,20668832,22
10097,22421941,22
10074,22397333,22
10076,22401136,22
7001,18254116,22
10476,22911757,22
187,771720,22
10470,22902885,22
8375,20717281,22
15684,31727919,22
15130,30945492,22
15612,31605402,22
18084,35546338,22
7695,19480249,22
10046,22368959,22
8284,20578395,22
9778,22165515,22
10615,23123650,22
14681,30351843,22
16020,32273824,22
1587,5563873,22
14645,30300619,22
15997,32225134,22
15607,31602277,22
15889,32051433,22
510,1965194,22
9691,22070349,22
7326,18811902,22
10515,22984889,22
14734,30412315,22
7774,19643898,22
10505,22971710,22
8047,20126481,22
1540,5499272,22
14061,29521347,22
18143,35663363,22
3061,9815528,22
3830,11776087,22
17861,35103318,22
293,1077907,22
11208,23932713,22
13019,27681239,22
4843,14507605,22
3175,10026682,22
13012,27644628,22
1291,4826321,22
12993,27595840,22
12969,27557119,22
8658,21068363,22
902,3461456,22
11874,25101181,22
2976,9654530,22
14397,30014282,22
5378,15732904,22
1076,4236199,22
14130,29615863,22
260,985644,22
13107,27878856,22
5585,16048341,22
6189,16783112,22
14004,29443876,22
1762,6093057,22
13157,27968115,22
9331,21773392,22
13149,27945552,22
14547,30186343,22
6670,17659777,22
15342,31227344,22
5563,16019726,22
11681,24738764,22
12192,25846107,22
16410,32716002,22
13873,29227928,22
6205,16812552,22
12212,25897819,22
1678,5808188,22
17866,35108427,22
12299,26109640,22
12323,26144229,22
13638,28833915,22
12872,27415154,22
5869,16366008,22
13808,29104195,22
14433,30050956,22
4303,13144889,22
13823,29132950,22
5459,15861397,22
11797,24946802,22
17057,33664302,22
17056,33661608,22
13837,29159680,22
12644,26905662,22
1936,6643781,22
13850,29186949,22
11117,23815140,22
12606,26795650,22
13852,29187616,22
17025,33600001,22
2405,8247270,22
13865,29218292,22
1768,6097455,22
4248,13033196,22
17093,33692653,22
9379,21830067,22
16525,32866096,22
12331,26165009,22
8909,21384069,22
1241,4722485,22
15224,31048356,22
15384,31274157,22
6288,16947107,22
3090,9865831,22
4631,13917003,22
4543,13718365,22
11732,24811136,22
4612,13853669,22
4176,12853863,22
14152,29635884,22
15271,31109640,22
5261,15526638,22
4232,12978746,22
8978,21444464,22
17824,35055664,22
11900,25143472,22
8616,21013916,22
12093,25551456,22
3548,10933153,22
1574,5538946,22
11403,24273064,22
14233,29784213,22
10801,23361959,22
925,3572606,22
6118,16681195,22
600,2204701,22
11610,24658769,22
15186,31012022,22
11332,24143618,22
11286,24078623,22
10750,23292271,22
17429,34299117,22
11288,24084248,22
11257,24001226,22
13542,28652787,22
8621,21018016,22
13399,28418599,22
5682,16176954,22
14012,29457804,22
10785,23344964,22
16596,32963718,22
16600,32965972,22
10710,23238751,22
14579,30232961,22
16605,32969631,22
16829,33280660,22
14107,29580200,22
5680,16171502,22
5019,15008709,22
16834,33293910,22
10843,23438493,22
11979,25312383,22
5713,16206220,22
1005,4016089,22
14608,30260209,22
91,414093,22
16247,32556579,22
10744,23280244,22
16420,32726336,22
11360,24194632,22
14018,29464825,22
15315,31178476,22
16585,32943968,22
2767,9159781,22
9048,21503646,22
11251,23998771,22
12133,25692415,22
5724,16210877,22
13440,28494922,22
13287,28216886,22
5701,16192727,22
1836,6332070,22
2943,9599297,22
16478,32778325,22
13271,28196646,22
12440,26389620,21
9973,22317373,21
10288,22636147,21
5420,15791005,21
9385,21832154,21
16485,32792871,21
15741,31836478,21
5166,15329298,21
489,1914471,21
5880,16381201,21
7622,19347434,21
11327,24142063,21
4451,13484300,21
172,691140,21
6327,17014893,21
11392,24256510,21
1946,6662620,21
9205,21647231,21
16792,33232767,21
2697,8971752,21
1726,5958738,21
10418,22818017,21
10458,22872006,21
16998,33564947,21
10099,22423532,21
16391,32696995,21
10429,22836175,21
8883,21361051,21
7792,19662317,21
14346,29951622,21
1056,4175385,21
5350,15669830,21
152,628370,21
8711,21127493,21
511,1970196,21
994,3953893,21
735,2623160,21
14359,29964936,21
17836,35070546,21
150,624205,21
12183,25815979,21
9260,21702584,21
11921,25203166,21
10092,22413688,21
12174,25811447,21
2683,8947181,21
12171,25807562,21
15969,32173732,21
8524,20917783,21
10474,22909915,21
2317,7939242,21
7800,19681569,21
16382,32672233,21
42,210568,21
14788,30479523,21
6062,16601073,21
1797,6187103,21
5102,15185886,21
1104,4297942,21
16439,32747240,21
437,1742469,21
8733,21164435,21
7841,19742462,21
11290,24089783,21
2899,9520756,21
12301,26111031,21
14693,30366869,21
16395,32699079,21
4791,14342517,21
443,1760258,21
5048,15075015,21
13876,29229764,21
8055,20139645,21
11787,24922369,21
2508,8508569,21
17408,34259544,21
8306,20606497,21
10822,23404141,21
13598,28762878,21
2449,8358213,21
10834,23421013,21
16584,32943291,21
5792,16275657,21
2722,9032395,21
5617,16088957,21
616,2257114,21
14736,30414042,21
9714,22089169,21
14553,30192806,21
5600,16071356,21
3862,11873518,21
13642,28841889,21
13145,27939137,21
13143,27935317,21
13139,27932742,21
14541,30180443,21
9536,21940842,21
7048,18331465,21
10901,23527999,21
10902,23528463,21
2958,9619141,21
16291,32614133,21
15022,30805869,21
11705,24767229,21
9743,22114390,21
1538,5492126,21
8631,21031463,21
10803,23362671,21
1384,5050420,21
14729,30407959,21
10354,22724531,21
13488,28569276,21
345,1314080,21
13521,28616574,21
13537,28644560,21
3369,10444411,21
13403,28422790,21
10761,23311514,21
6866,17984080,21
16610,32972986,21
3430,10595314,21
13368,28369889,21
10765,23314601,21
13367,28356465,21
14733,30412195,21
6973,18181593,21
2142,7330842,21
13349,28321372,21
9122,21567392,21
9474,21888822,21
11605,24655399,21
81,366848,21
15592,31579005,21
6822,17912703,21
17424,34289473,21
17568,34552179,21
7396,18915078,21
8541,20946300,21
11714,24783850,21
1878,6438220,21
5536,15971997,21
6489,17324586,21
5850,16339149,21
8097,20214811,21
8096,20214802,21
4124,12716042,21
1239,4711401,21
13698,28919449,21
4139,12781445,21
13772,29038736,21
17121,33725238,21
1733,5979434,21
9176,21616921,21
14970,30746203,21
8063,20142814,21
12767,27187098,21
13796,29080937,21
16054,32318809,21
12713,27070146,21
14448,30074253,21
2551,8617664,21
2093,7165767,21
13809,29105700,21
4312,13162857,21
175,712261,21
17064,33665944,21
8006,20023048,21
14761,30446293,21
16046,32297823,21
8099,20216453,21
6466,17273426,21
14980,30755782,21
2534,8589822,21
2711,9011494,21
5534,15964193,21
10596,23097820,21
3990,12253622,21
12956,27548490,21
4007,12293289,21
16316,32642209,21
16320,32642751,21
7085,18385358,21
15357,31241832,21
12893,27441969,21
9788,22170914,21
6012,16519456,21
12887,27439521,21
12888,27440019,21
4083,12572146,21
9584,21984761,21
1249,4748965,21
14247,29816910,20
11731,24811040,20
495,1930659,20
11811,24952914,20
16641,33016818,20
8517,20905530,20
10210,22549234,20
5654,16137101,20
15915,32092396,20
11853,25055868,20
10315,22676887,20
16722,33140338,20
9322,21760306,20
10308,22672047,20
11689,24745644,20
5481,15901994,20
5525,15953983,20
17736,34856697,20
7598,19297825,20
11662,24722214,20
11858,25058461,20
11735,24819699,20
10302,22655261,20
14236,29787101,20
14218,29762231,20
14115,29596504,20
907,3489740,20
14157,29638782,20
4532,13679653,20
5258,15526019,20
13115,27890778,20
3629,11193289,20
3663,11288658,20
15330,31211274,20
1340,4942175,20
13166,27977725,20
18375,36048337,20
8255,20538707,20
3756,11518855,20
13127,27909910,20
8446,20803676,20
3191,10075151,20
3190,10073594,20
14796,30483744,20
8219,20446666,20
13663,28863777,20
13690,28904334,20
17234,33927730,20
3927,12072371,20
13713,28942222,20
17199,33878630,20
17167,33812322,20
12862,27406416,20
14979,30754577,20
14977,30753478,20
13250,28143055,20
1360,4989296,20
1462,5250825,20
13283,28215569,20
17545,34512238,20
13498,28586602,20
13497,28585649,20
17550,34513861,20
3290,10254971,20
3332,10350017,20
13427,28473131,20
8392,20747717,20
3388,10498513,20
13381,28391966,20
9116,21558542,20
1853,6369465,20
1410,5118230,20
1404,5105548,20
8345,20670038,20
13572,28707820,20
3509,10834973,20
1388,5053918,20
1387,5051678,20
17411,34262650,20
13311,28238290,20
13582,28732029,20
8319,20629378,20
1689,5830610,20
8069,20156960,20
12774,27207795,20
4789,14341145,20
4806,14346888,20
9244,21684261,20
13964,29372081,20
1062,4192194,20
12250,25990845,20
12246,25983966,20
1040,4132015,20
7746,19595011,20
12184,25816159,20
9257,21701403,20
12155,25782622,20
12152,25768083,20
5011,14995281,20
1691,5832831,20
12106,25594800,20
12091,25550998,20
15247,31079079,20
5109,15207907,20
3018,9720860,20
12046,25473916,20
7642,19373057,20
3003,9699311,20
5209,15423480,20
18083,35538687,20
14869,30559662,20
12773,27206123,20
12325,26146558,20
14962,30728503,20
17084,33688113,20
4274,13084687,20
4387,13354897,20
12595,26769328,20
8949,21417471,20
4448,13480634,20
16996,33564874,20
9920,22294018,20
41,209073,20
2563,8659725,20
8937,21411669,20
7931,19917938,20
16619,32989817,20
1148,4450770,20
1948,6682197,20
13915,29296792,20
4580,13789404,20
9978,22325398,20
12432,26373340,20
16946,33480958,20
12349,26233687,20
16918,33434657,20
11572,24593284,20
14614,30265517,20
14464,30095493,20
14272,29863413,20
7207,18615823,20
15175,31007268,20
2117,7251238,20
2089,7151200,20
11494,24477198,20
16177,32455857,20
16366,32668059,20
6101,16664281,20
6361,17034463,20
16028,32292637,20
14357,29956556,20
10749,23290158,20
16040,32294823,20
11515,24481326,20
15999,32226036,20
6502,17345901,20
10504,22971080,20
15474,31398836,20
14280,29884071,20
17867,35109798,20
16073,32340093,20
10858,23458524,20
6450,17241284,20
16500,32820184,20
16380,32672045,20
7312,18780067,20
16341,32646494,20
2060,7053747,20
16373,32669434,20
1586,5562640,20
14554,30193473,20
675,2448043,20
5875,16369594,20
14413,30022795,20
10778,23342329,20
10414,22816024,20
2716,9016891,20
15144,30968147,20
16006,32241682,20
6856,17979896,20
6613,17550549,20
10763,23312234,20
719,2567519,20
7413,18939548,20
11196,23925346,20
15458,31377347,20
7069,18354514,20
7224,18636270,20
5777,16263498,20
816,3052257,20
14255,29831346,20
5798,16286780,20
10984,23634991,20
16614,32974723,20
9488,21906608,20
2127,7282046,19
13708,28938642,19
16471,32772253,19
13202,28058414,19
5204,15412923,19
1043,4144312,19
6279,16920305,19
4106,12653908,19
8841,21296656,19
1470,5280681,19
11997,25363842,19
14317,29916272,19
1547,5499573,19
17356,34179454,19
16930,33454676,19
9429,21854703,19
10184,22515581,19
13196,28043096,19
9710,22086927,19
1994,6800970,19
13632,28818660,19
12925,27511089,19
14996,30779161,19
13168,27987455,19
16811,33261057,19
5223,15457096,19
1463,5251632,19
14315,29912560,19
9542,21948369,19
8890,21369663,19
15738,31831978,19
15605,31601097,19
13716,28943732,19
13277,28208081,19
6297,16966028,19
4611,13852891,19
9457,21882953,19
4623,13890750,19
11949,25249962,19
11163,23870398,19
15383,31270508,19
9774,22156644,19
542,2046410,19
2410,8258691,19
5268,15535634,19
18580,36508695,19
12849,27369660,19
16242,32553672,19
1967,6731569,19
8288,20590353,19
16798,33249762,19
7621,19347262,19
17362,34187041,19
13743,28991375,19
15416,31322516,19
10867,23473497,19
13990,29422336,19
18312,35919593,19
634,2332921,19
5061,15101143,19
14048,29500410,19
17297,34045562,19
5050,15079659,19
7804,19682635,19
13110,27883489,19
13683,28898607,19
7806,19684083,19
8905,21382692,19
633,2332717,19
14003,29442815,19
5010,14994723,19
10031,22357399,19
9547,21951317,19
10029,22351456,19
6258,16886571,19
2240,7680944,19
